296,128
120,222
198,228
152,287
96,112
19,285
281,203
266,239
84,88
66,50
171,194
236,78
169,269
273,277
28,161
297,69
253,162
16,222
57,254
266,298
86,62
192,155
171,7
28,2
109,104
286,11
52,117
31,130
86,292
97,94
295,231
176,150
287,242
257,210
298,294
186,128
143,147
200,61
107,247
19,206
62,32
217,85
197,83
189,62
165,75
99,206
7,171
6,164
234,293
42,118
186,137
20,140
117,60
18,26
196,90
250,185
264,168
91,158
105,0
127,96
213,197
279,181
186,150
269,161
45,128
287,299
163,247
86,260
26,105
142,18
159,64
181,46
156,163
282,63
159,140
230,39
127,146
173,179
17,224
273,23
282,97
210,167
84,121
214,56
66,63
119,297
183,277
251,151
281,286
169,71
48,88
3,145
143,93
138,237
226,286
282,275
163,143
85,4
69,13
296,233
127,97
261,235
260,224
265,163
15,192
246,133
193,288
245,212
94,186
192,271
5,163
202,15
81,33
264,168
207,163
202,15
291,251
159,236
20,163
264,131
64,197
296,47
104,16
209,208
250,232
158,202
165,105
174,59
77,151
5,163
77,127
31,130
110,257
177,200
207,71
208,51
66,277
110,66
230,142
15,71
179,255
281,107
228,268
298,100
16,162
190,68
241,197
208,202
48,20
282,198
159,223
51,72
270,62
28,63
163,31
60,165
221,101
29,188
79,217
18,8
98,49
230,282
228,40
115,276
189,203
65,35
3,69
63,214
245,59
106,209
120,171
68,207
123,85
45,214
287,299
27,171
163,277
28,161
50,14
207,226
161,150
233,247
9,92
214,167
164,77
62,189
284,39
105,12
192,85
130,246
262,223
127,212
35,21
51,55
179,38
241,179
54,18
72,37
152,287
268,221
70,7
63,124
23,69
290,262
54,18
248,299
115,276
162,147
293,299
29,292
163,277
145,247
277,43
67,186
296,147
4,82
273,258
176,58
152,30
86,260
187,207
153,38
66,201
10,182
168,139
109,201
127,97
255,237
173,5
113,132
220,179
140,148
24,179
23,216
176,266
275,52
207,103
286,20
189,3
60,284
16,227
234,163
101,109
243,123
130,222
29,117
20,94
71,80
237,223
269,80
77,182
129,143
268,217
229,156
120,56
55,194
227,78
163,143
222,71
172,36
177,115
94,294
259,98
32,238
236,131
7,287
156,163
6,65
24,255
173,185
24,110
262,220
156,90
94,187
241,198
29,108
294,190
208,152
297,204
192,279
40,42
113,162
145,266
278,112
170,17
112,263
56,122
14,29
159,79
295,88
6,157
104,50
93,19
33,173
245,68
206,84
298,279
84,88
168,139
284,35
189,104
135,185
192,135
67,11
157,36
158,295
227,266
35,184
186,4
152,274
101,255
208,287
97,94
85,210
24,147
220,143
293,274
292,54
194,1
193,181
6,157
136,281
152,98
15,190
215,272
130,127
30,35
293,59
152,180
210,167
9,119
234,19
35,95
193,173
275,58
296,32
173,5
119,143
221,117
243,113
104,267
195,108
52,28
181,141
112,164
84,152
261,116
253,102
123,64
86,289
130,127
170,17
192,28
214,291
119,173
195,188
237,199
39,187
281,191
233,247
227,179
171,200
244,25
261,235
68,32
171,294
101,188
73,108
72,26
174,227
217,35
274,254
276,68
29,202
13,130
137,136
99,50
9,41
139,15
177,100
254,229
7,104
176,40
150,107
171,294
217,87
115,27
226,47
45,199
135,122
4,184
266,239
70,35
101,280
292,171
250,226
261,116
193,21
212,9
248,269
15,123
40,238
234,129
106,209
230,293
3,3
81,33
258,202
277,198
291,235
208,238
105,295
77,106
152,219
220,0
170,167
59,252
181,37
150,263
181,274
43,60
167,100
121,214
209,208
25,237
4,82
84,96
186,77
174,154
64,64
99,176
15,192
93,90
221,164
222,71
120,35
203,220
19,263
135,122
135,237
264,91
219,157
250,157
224,277
270,94
243,252
214,56
282,97
17,132
115,294
86,62
171,7
255,83
95,253
202,166
220,74
112,272
224,149
288,284
177,115
255,212
172,36
44,216
214,182
2,192
273,63
296,183
166,216
20,3
163,283
220,30
189,212
137,105
158,208
284,117
83,213
163,277
60,284
120,255
213,247
42,245
236,5
53,19
196,120
130,146
169,269
194,162
214,292
208,153
130,209
109,50
7,41
113,277
208,211
85,130
94,186
249,230
190,70
294,228
276,254
92,132
42,118
256,262
270,265
152,115
7,135
35,74
194,1
123,57
140,121
42,185
59,232
177,240
272,126
61,175
167,220
133,223
190,70
94,101
103,161
45,199
101,280
236,87
26,4
99,192
60,286
