106,94
252,159
35,226
255,237
249,208
180,76
273,277
182,233
159,223
207,87
72,189
193,93
4,184
42,86
113,214
97,94
203,220
35,184
197,83
117,60
24,0
228,118
20,94
126,89
9,128
164,124
109,107
152,115
115,129
161,283
163,171
295,6
246,133
6,65
213,25
269,161
294,234
83,268
203,55
29,108
227,101
265,163
103,185
66,278
57,62
34,242
253,200
198,69
177,77
200,87
292,291
133,12
151,96
4,184
196,90
200,204
192,59
159,137
189,104
72,238
234,136
234,283
209,208
20,46
111,149
246,211
277,36
261,116
186,27
152,204
85,158
47,282
262,68
281,138
170,123
236,5
119,213
155,163
130,78
246,231
60,219
217,214
294,133
175,203
133,64
106,209
136,181
295,268
104,227
87,230
37,189
35,49
173,185
38,109
157,36
177,77
173,185
295,12
126,264
66,106
163,151
131,107
175,231
99,107
39,55
10,56
296,110
282,78
267,105
246,201
177,115
238,201
193,166
196,287
35,97
264,77
12,266
256,25
41,291
156,126
154,171
135,11
115,129
168,148
237,131
194,277
37,291
110,205
236,26
178,73
37,189
120,81
221,101
177,22
140,77
238,201
157,17
82,207
92,223
79,28
68,32
237,199
13,256
174,118
229,121
197,83
262,220
211,258
162,273
119,156
206,84
68,236
119,213
19,218
86,286
138,237
25,261
59,33
198,228
265,106
194,1
224,277
105,0
233,247
44,102
207,87
111,39
190,181
153,38
245,63
170,119
214,278
179,38
139,176
85,283
179,153
138,217
126,1
157,261
112,179
203,249
48,79
143,257
273,258
291,251
292,291
72,95
112,176
208,211
193,161
208,70
295,12
112,176
165,75
278,101
83,179
84,121
292,171
234,145
110,101
262,56
274,109
196,27
194,68
230,186
235,132
123,66
281,138
24,179
204,208
126,118
196,146
39,203
200,87
200,205
42,138
298,294
98,246
236,62
160,241
216,297
219,48
229,175
6,57
193,98
157,53
194,277
241,179
265,207
24,0
18,169
164,124
50,76
7,135
126,205
9,117
294,190
162,36
18,202
161,247
4,64
53,19
18,169
26,4
141,174
158,208
236,62
283,294
35,95
9,128
201,273
43,184
126,264
156,90
41,233
3,145
157,261
97,268
45,44
72,249
202,15
283,294
43,195
24,110
137,26
47,36
283,267
47,189
96,88
76,149
145,225
236,115
6,167
167,122
12,276
164,141
181,257
162,87
254,187
86,260
20,108
253,200
251,180
19,206
122,12
109,104
262,18
92,132
82,248
178,73
196,90
65,273
187,124
230,293
18,274
123,57
209,248
291,189
291,225
160,93
274,63
253,279
98,46
264,151
104,267
229,0
61,65
26,105
62,100
209,131
295,5
48,68
135,122
278,126
116,194
177,109
220,179
160,202
103,293
10,1
214,62
53,122
64,64
209,120
217,19
45,268
23,216
176,40
24,167
84,143
181,59
136,281
93,73
196,146
66,63
264,160
77,127
252,250
71,80
130,37
213,120
213,28
116,201
29,286
99,192
254,187
88,119
159,152
214,149
246,159
106,94
174,59
211,205
