136,102
243,280
209,50
181,37
174,273
41,141
93,177
294,2
70,279
161,150
123,271
253,65
92,214
245,40
178,36
266,298
20,140
35,95
7,130
83,179
278,52
270,67
53,215
127,78
77,214
174,118
161,150
181,47
18,274
181,141
173,5
253,279
247,1
196,90
123,152
247,1
226,11
229,224
141,137
253,52
145,234
50,284
163,229
104,219
152,212
72,238
44,216
72,198
72,245
177,8
145,266
152,171
23,292
142,18
14,219
161,203
51,16
79,281
214,272
54,18
252,271
45,239
53,290
208,211
196,120
174,227
175,203
25,262
248,239
209,162
284,122
190,107
48,92
130,37
62,180
105,245
252,271
31,130
136,169
129,69
224,170
20,94
164,229
277,67
25,97
120,81
99,135
67,11
262,220
253,52
207,163
94,114
193,181
80,104
264,233
243,123
144,280
181,37
10,42
160,27
85,4
100,115
192,270
260,224
194,47
146,260
25,4
170,167
3,236
273,89
98,159
2,192
178,73
195,116
226,11
204,22
93,73
35,21
26,98
77,127
51,242
39,298
27,203
152,30
152,30
133,87
45,44
178,73
82,195
16,227
75,126
233,64
77,47
220,0
79,130
10,1
26,200
284,216
194,195
108,2
99,83
87,109
200,21
112,7
18,274
152,30
158,80
253,188
230,282
113,63
274,254
264,131
189,25
79,217
106,209
169,93
145,124
119,143
21,26
238,296
157,36
261,79
263,246
72,171
209,252
28,210
51,284
62,109
123,66
227,226
47,128
120,163
75,126
230,260
100,115
9,172
82,195
93,90
243,19
92,207
253,233
62,226
50,17
192,75
219,169
270,260
77,234
98,244
91,158
179,291
229,54
24,110
109,107
17,181
238,17
19,247
111,158
167,220
176,150
39,184
200,65
245,232
68,236
208,53
100,231
194,259
251,151
268,91
219,160
145,266
21,52
68,10
2,192
217,35
23,1
275,290
274,129
120,81
101,233
281,138
248,203
71,230
282,59
295,12
257,252
274,254
112,245
276,71
247,213
157,166
209,289
88,70
216,88
234,293
193,86
161,247
296,47
40,31
273,261
234,13
32,238
193,181
243,149
42,86
163,283
60,284
206,62
30,2
119,75
106,51
181,37
60,91
0,150
273,18
108,2
178,141
86,174
169,2
282,97
258,72
100,115
108,69
125,27
170,156
161,203
113,156
86,260
99,107
134,134
94,101
152,212
41,211
161,150
104,50
150,78
173,185
291,8
21,3
91,274
194,229
208,33
84,143
190,107
274,239
29,117
192,271
66,293
146,173
75,126
236,174
25,4
209,252
249,227
108,131
250,268
166,43
169,298
290,99
62,226
39,158
195,61
152,98
193,21
268,30
23,79
212,20
51,284
29,292
170,164
263,246
93,90
164,77
50,17
224,81
146,141
286,12
177,77
29,292
118,133
81,127
35,128
243,295
5,70
1,223
258,237
12,240
72,37
53,214
219,48
149,236
127,277
21,136
236,88
194,67
176,40
169,298
13,256
3,121
275,163
180,144
245,189
61,175
294,2
281,107
120,138
28,63
211,205
146,173
262,46
119,194
163,247
44,102
68,32
83,46
66,106
249,208
262,295
217,87
160,285
13,130
249,230
205,111
98,246
93,121
281,0
217,85
170,156
94,186
171,54
281,44
266,156
12,97
76,149
53,215
214,179
250,232
212,159
18,202
9,275
165,274
198,66
119,288
98,81
245,29
92,37
256,262
40,31
258,72
28,210
54,18
250,177
104,219
289,146
154,205
61,90
298,121
158,165
10,127
246,211
289,20
4,80
203,145
127,127
229,138
190,81
252,52
296,147
28,210
208,53
79,230
43,184
159,223
190,204
234,145
261,1
276,254
39,184
119,143
252,196
159,227
268,30
150,58
82,248
37,291
274,63
189,104
198,169
264,143
163,122
70,35
282,280
175,64
236,62
159,178
173,205
179,290
119,243
296,32
206,62
66,201
158,165
13,193
241,197
60,156
179,44
178,98
211,205
208,152
60,165
219,244
93,204
3,236
54,279
251,290
152,204
64,56
41,225
220,20
208,51
273,12
169,71
194,229
62,32
295,88
230,142
103,185
103,161
245,17
52,283
86,286
224,286
103,161
47,128
219,17
238,33
207,226
207,95
112,7
282,1
159,236
113,277
105,272
296,32
291,208
74,101
231,91
213,28
194,68
63,295
68,61
193,166
28,228
130,133
40,219
214,200
278,52
175,263
67,186
238,142
20,180
112,7
294,133
212,20
79,28
150,263
221,101
68,224
192,279
285,79
66,106
3,145
148,65
21,183
152,212
207,86
193,218
230,186
18,262
18,34
206,75
123,4
249,168
111,286
63,295
33,208
50,284
143,197
273,89
246,201
246,211
214,62
264,284
82,125
19,141
165,105
236,281
246,211
132,219
73,103
35,128
87,109
63,214
73,103
26,114
257,25
297,144
65,35
107,247
177,109
268,221
286,11
196,195
233,230
42,101
193,173
209,50
229,156
77,16
85,158
119,140
202,92
160,93
209,29
291,18
198,69
123,275
95,235
125,27
195,262
15,78
208,152
33,212
32,238
20,140
112,104
161,203
98,49
44,102
18,8
211,130
77,16
257,69
157,261
73,116
123,275
103,293
67,200
229,54
229,156
220,179
79,28
287,8
296,128
17,224
68,135
254,229
245,47
2,258
78,78
194,193
187,181
211,205
48,68
111,181
64,64
227,78
47,283
179,291
180,144
68,236
268,30
276,36
59,106
23,38
41,107
83,179
297,204
181,26
156,163
286,12
206,63
15,175
178,145
66,201
181,236
192,5
24,110
146,288
261,235
18,92
233,236
169,297
294,228
270,94
248,299
149,263
99,176
73,116
34,265
243,280
55,49
211,130
230,39
159,140
30,2
135,123
111,286
247,193
214,299
20,46
9,117
196,146
273,89
73,108
28,210
5,176
298,92
270,62
284,137
157,53
87,109
79,230
24,211
124,283
212,245
68,220
217,19
193,232
179,182
238,137
157,175
200,248
251,151
214,167
278,101
42,173
44,102
295,7
226,145
230,293
16,227
2,192
250,209
296,108
195,209
25,283
67,284
226,185
21,183
83,179
170,119
68,32
119,165
181,277
284,22
4,197
35,150
164,247
236,26
150,263
206,104
189,203
139,176
197,274
298,32
96,88
170,156
229,175
229,156
200,282
281,284
17,224
264,72
137,282
35,84
112,86
171,77
252,271
93,204
206,38
103,293
82,247
197,148
99,135
284,39
92,139
175,266
93,136
262,7
112,179
120,138
111,173
253,67
216,277
59,290
198,169
229,0
59,252
34,265
174,49
182,233
262,68
42,173
40,42
35,74
164,229
75,275
59,191
76,256
60,219
174,29
28,210
25,262
223,279
231,239
31,173
113,277
276,107
92,98
99,83
217,203
174,227
264,72
275,183
294,234
28,173
296,294
167,14
189,104
178,286
216,277
211,205
216,190
266,92
237,225
272,261
2,173
174,59
42,138
171,294
209,120
194,68
65,71
186,114
93,136
98,159
10,115
275,74
135,122
282,198
0,101
139,76
101,94
104,55
174,227
156,40
109,251
196,209
221,101
53,215
238,257
195,16
48,79
18,202
134,134
87,186
14,29
220,36
248,187
113,126
136,43
92,132
162,273
243,149
