10,148
201,273
284,216
53,122
270,16
24,230
33,117
278,248
170,119
50,284
221,101
126,259
13,130
296,119
92,216
72,82
192,279
236,115
289,146
291,235
290,99
150,15
179,178
92,216
130,222
189,145
264,72
195,88
130,246
146,288
98,49
200,61
12,286
48,116
72,185
177,189
172,37
207,95
220,130
9,92
56,122
72,37
295,17
18,34
224,41
137,112
163,277
156,163
293,274
200,21
235,204
82,195
13,256
291,106
145,136
178,98
33,137
206,34
297,208
104,227
206,276
143,197
94,114
250,115
138,67
224,149
267,120
41,97
227,101
281,156
19,112
29,202
152,212
149,108
117,59
33,212
104,267
77,4
186,27
32,238
105,295
63,85
66,140
158,31
4,184
85,4
50,187
98,253
185,78
88,119
40,219
290,99
231,113
19,218
111,158
104,50
79,217
143,274
269,80
0,150
297,204
245,144
62,189
267,105
71,139
159,253
18,262
135,185
169,297
31,183
136,137
193,86
262,7
193,166
99,192
226,200
297,204
262,220
39,298
233,197
127,170
248,128
101,202
291,173
273,89
250,226
150,24
83,268
131,107
274,173
262,43
136,137
15,268
235,251
28,37
274,239
247,193
220,143
209,182
128,243
44,221
23,38
247,147
18,26
203,131
3,69
35,84
195,278
54,106
254,150
100,248
29,286
96,112
13,256
178,145
113,63
181,23
206,13
282,280
176,165
163,122
44,36
119,143
35,226
153,203
12,143
80,35
174,118
220,36
45,130
114,121
44,216
179,290
206,144
283,271
93,177
63,85
208,152
213,47
164,95
6,231
84,96
148,38
188,298
186,27
182,233
35,184
296,119
200,205
296,128
15,103
116,70
165,109
239,25
207,262
41,141
291,227
262,56
111,181
173,262
163,255
270,260
135,123
181,141
177,77
241,197
275,272
25,261
251,290
282,78
248,99
224,7
296,294
80,18
39,251
100,36
214,62
60,165
129,69
12,97
175,245
120,13
290,99
243,153
31,183
126,58
113,40
85,130
12,143
264,284
224,170
141,174
115,276
104,64
60,104
291,146
261,234
173,12
189,3
198,213
229,88
189,3
33,153
20,3
130,106
178,145
281,107
259,265
127,220
111,158
4,26
284,137
45,192
159,140
90,117
143,67
105,280
195,188
98,265
233,212
182,233
2,173
162,80
157,36
286,81
171,292
227,266
28,173
233,64
12,143
43,184
252,52
26,229
179,291
252,52
21,52
245,68
177,189
277,43
282,198
140,235
60,286
105,295
45,239
162,210
283,294
21,136
273,125
211,49
93,141
154,205
192,279
206,144
156,90
10,42
266,20
146,141
164,141
33,88
137,1
273,217
276,247
129,100
174,118
139,105
38,109
33,295
230,260
31,183
86,154
20,180
238,180
241,198
15,136
274,63
194,184
146,141
232,61
111,287
261,79
234,59
60,132
200,92
145,225
243,280
62,180
20,46
127,94
247,1
114,121
87,123
252,294
95,253
135,237
4,80
82,41
85,283
95,235
77,214
203,70
187,42
88,266
200,65
252,159
224,85
106,49
194,195
291,235
62,32
