276,107
284,68
98,246
97,49
292,58
119,213
229,156
52,75
266,198
150,118
180,73
185,78
18,262
42,179
197,129
280,235
263,246
62,109
63,265
99,135
4,178
105,0
258,237
258,237
204,299
3,69
250,157
23,69
87,123
159,152
297,290
98,212
39,251
252,271
261,176
270,67
171,170
261,211
264,151
264,151
230,208
88,70
188,166
230,186
269,262
123,213
75,110
207,108
275,58
291,114
216,88
219,17
4,163
175,56
136,102
253,204
92,37
254,187
85,4
80,104
263,186
226,234
92,159
208,153
5,138
39,187
207,78
12,240
93,274
37,189
130,231
44,102
48,19
213,25
273,63
53,214
82,109
111,286
80,109
150,114
33,88
175,245
92,132
209,248
282,1
72,99
158,2
209,134
71,266
67,154
287,299
138,221
113,132
291,251
110,274
103,161
138,237
136,169
195,260
68,61
227,153
17,224
70,121
167,174
103,183
159,68
104,254
171,18
51,213
83,213
175,231
179,182
31,183
250,226
90,270
136,148
73,108
126,259
105,158
281,216
193,218
159,236
47,128
70,7
145,26
157,175
251,239
9,40
295,88
206,276
50,262
186,264
139,205
266,228
67,154
181,141
284,39
92,214
25,260
125,27
75,110
127,94
26,100
236,5
289,146
128,243
45,130
113,156
207,95
221,257
195,279
127,212
181,59
233,276
86,286
120,171
275,135
261,222
82,286
295,36
81,274
160,108
12,38
294,133
249,28
277,48
199,141
6,157
140,148
206,84
167,14
92,159
111,216
294,228
296,214
98,253
181,36
59,116
297,204
92,132
275,74
72,198
174,59
37,85
179,38
236,281
230,61
229,175
26,100
158,295
190,65
12,240
35,102
41,211
264,151
207,108
178,73
251,289
100,43
92,214
100,231
277,101
165,94
265,163
120,56
41,97
126,205
20,46
77,47
277,67
282,198
276,68
62,32
119,213
119,219
59,212
10,56
164,77
201,273
129,100
238,33
196,195
80,104
226,200
143,93
58,28
63,265
27,171
206,63
24,203
235,223
196,90
240,297
213,25
230,48
236,259
296,22
105,175
94,114
273,63
25,105
122,168
226,286
46,111
125,27
48,60
130,106
145,136
23,38
163,122
177,11
108,69
51,55
141,154
162,52
92,98
229,88
207,125
29,286
212,20
28,53
31,152
247,147
62,189
193,218
297,188
10,1
238,257
243,153
273,18
200,248
181,37
37,85
283,294
233,247
82,195
196,248
79,217
207,108
137,26
39,105
20,203
260,224
33,97
264,91
236,115
119,140
37,168
91,158
275,272
116,201
9,174
99,192
179,177
220,143
273,222
112,7
103,185
50,187
13,256
28,2
208,120
188,234
281,44
192,208
196,248
55,31
66,140
126,264
266,20
193,181
264,44
195,262
219,48
253,102
160,27
193,181
62,180
217,203
105,0
295,12
39,54
25,105
18,212
215,95
238,296
205,167
197,274
174,154
207,87
171,167
226,286
209,50
213,28
163,94
172,273
84,246
196,27
148,208
63,124
266,20
37,189
39,187
219,169
243,123
222,39
59,106
264,65
188,185
194,162
100,177
72,185
264,72
168,139
177,22
115,276
95,69
291,227
139,176
47,166
217,132
86,88
165,220
7,224
28,102
291,248
198,228
83,46
126,259
186,150
205,167
156,163
4,184
261,116
93,30
9,128
143,197
47,233
86,154
264,143
217,35
186,150
227,78
126,264
4,158
174,154
158,80
148,208
66,135
208,238
17,223
282,285
71,218
243,156
165,44
76,135
133,27
12,98
253,87
92,132
14,219
3,236
48,87
181,26
100,265
193,157
219,120
215,95
275,290
47,282
206,197
194,1
123,4
42,86
67,11
205,167
296,32
71,55
210,183
248,128
106,209
169,298
26,98
103,209
84,28
79,217
205,167
88,99
78,254
194,67
95,240
258,72
18,202
51,16
172,273
213,290
224,286
236,281
253,204
12,97
122,168
84,96
42,101
37,193
208,70
